timestamp,node_a,node_b,bilateral_balance,trade_count,utilization_pct
2026-03-13T07:24:57Z,node-006,5b4f3b6e6dc619e9,0.0,2,65.2
2026-03-13T07:24:57Z,node-006,162a314fac2ce041,1.0,1,60.9
2026-03-13T07:24:57Z,node-006,70fb83bf442df8e9,-1.0,1,69.6
2026-03-13T07:24:57Z,node-006,b08bd4dd08076dc9,-1.0,1,69.6
2026-03-13T07:24:57Z,node-006,28ca6e72239e128d,2.0,2,56.5
2026-03-13T07:24:57Z,node-006,0f0c0520c5b0b60a,-1.0,1,69.6
2026-03-13T07:24:57Z,node-006,376a828c9dde5ba8,1.0,1,60.9
2026-03-13T07:24:57Z,node-006,b5a8fbf8cd2c4579,2.0,2,56.5
2026-03-13T07:24:57Z,node-006,c1a9a2545f85900f,1.0,1,60.9
2026-03-13T07:24:57Z,node-006,79c4bfde31ec8a4d,1.0,1,60.9
2026-03-13T07:24:57Z,node-006,85a974d78ecb9574,2.0,2,56.5
2026-03-13T07:24:57Z,node-006,db64d1b2cae875af,1.0,1,60.9
2026-03-13T07:24:57Z,node-006,6256e5d94a25f063,1.0,1,60.9
2026-03-13T07:24:57Z,node-006,714b8e9c0dba83e2,1.0,1,60.9
2026-03-13T07:24:57Z,node-006,bbd2e3dba149f9f3,-1.0,1,69.6
2026-03-13T07:24:57Z,node-007,076c5ab2fa410bcf,-4.0,10,82.6
2026-03-13T07:24:57Z,node-007,c1a9a2545f85900f,-1.0,1,69.6
2026-03-13T07:24:57Z,node-007,c53f3d1b9d09afb5,-1.0,1,69.6
2026-03-13T07:24:57Z,node-007,42fa2b2b58c46dd2,2.0,2,56.5
2026-03-13T07:24:57Z,node-007,b5a8fbf8cd2c4579,-1.0,1,69.6
2026-03-13T07:24:57Z,node-007,92add5d340660e1a,2.0,2,56.5
2026-03-13T07:24:57Z,node-007,f31bcc9aa3ebf1ea,-8.0,8,100.0
2026-03-13T07:24:57Z,node-008,076c5ab2fa410bcf,-1.0,22,69.6
2026-03-13T07:24:57Z,node-008,9e000657a3c77172,-1.0,1,69.6
2026-03-13T07:24:57Z,node-008,6aecef6e82bd1b2e,-1.0,1,69.6
2026-03-13T07:24:57Z,node-008,5149216a889566cc,1.0,1,60.9
2026-03-13T07:24:57Z,node-008,19e76ccb9f7fe020,1.0,3,60.9
2026-03-13T07:24:57Z,node-008,f2706f28459e991f,-1.0,1,69.6
2026-03-13T07:24:57Z,node-008,378491cdd3b480b5,-2.0,2,73.9
2026-03-13T07:24:57Z,node-008,bbd2e3dba149f9f3,-1.0,1,69.6
2026-03-13T07:24:57Z,node-008,735e53d4e9895d11,1.0,1,60.9
2026-03-13T07:24:57Z,node-008,73e261d1321e0cc5,-1.0,1,69.6
2026-03-13T07:24:57Z,node-008,e8e8d755fc82c249,1.0,1,60.9
2026-03-13T07:24:57Z,node-008,b5a8fbf8cd2c4579,0.0,2,65.2
2026-03-13T07:24:57Z,node-008,85a974d78ecb9574,-1.0,1,69.6
2026-03-13T07:24:57Z,node-008,46e3ccb8fd33a41f,1.0,1,60.9
2026-03-13T07:24:57Z,node-008,64158b5444a6035c,-8.0,8,100.0
2026-03-13T07:24:57Z,node-008,8dcc5a96235378bf,-2.0,2,73.9
2026-03-13T07:24:57Z,node-008,5b4f3b6e6dc619e9,1.0,1,60.9
2026-03-13T07:24:57Z,node-008,b4f49dd6f0d66687,-1.0,1,69.6
2026-03-13T07:24:57Z,node-008,9eca3a7f27a9421f,-1.0,1,69.6
2026-03-13T07:24:57Z,node-008,7b00a574285e3b50,-1.0,1,69.6
2026-03-13T07:24:57Z,node-009,0c8d0b01a638eb59,1.0,1,60.9
2026-03-13T07:24:57Z,node-009,fefff8a8b3d62c74,-6.0,6,91.3
2026-03-13T07:24:57Z,node-009,4806ad0a6313236c,2.0,2,56.5
2026-03-13T07:24:57Z,node-010,076c5ab2fa410bcf,0.0,16,65.2
2026-03-13T07:24:57Z,node-010,79c4bfde31ec8a4d,-2.0,2,73.9
2026-03-13T07:24:57Z,node-010,9fcb52b5fed3eb1e,0.0,2,65.2
2026-03-13T07:24:57Z,node-010,f190822dbc4c6465,1.0,1,60.9
2026-03-13T07:24:57Z,node-010,626519f0418eb222,1.0,1,60.9
2026-03-13T07:24:57Z,node-010,73e261d1321e0cc5,2.0,2,56.5
2026-03-13T07:24:57Z,node-010,4e08d311b0f0d7c1,1.0,1,60.9
2026-03-13T07:24:57Z,node-010,226b8f11d0af2a61,1.0,1,60.9
2026-03-13T07:24:57Z,node-010,b08bd4dd08076dc9,-1.0,1,69.6
2026-03-13T07:24:57Z,node-010,db64d1b2cae875af,2.0,2,56.5
2026-03-13T07:24:57Z,node-010,d4c051cdb11067bc,1.0,1,60.9
2026-03-13T07:24:57Z,node-010,5b4f3b6e6dc619e9,-1.0,1,69.6
2026-03-13T07:24:57Z,node-010,70fb83bf442df8e9,-1.0,1,69.6
2026-03-13T07:24:57Z,node-010,bbd2e3dba149f9f3,-1.0,1,69.6
2026-03-13T07:24:57Z,node-010,2bf188a3f0169d57,1.0,1,60.9
2026-03-13T07:24:57Z,node-010,c53f3d1b9d09afb5,-1.0,1,69.6
2026-03-13T07:24:57Z,node-010,a8e9ec576821074b,-1.0,1,69.6
2026-03-13T07:24:57Z,node-010,4b94394e75b0f9ce,-1.0,1,69.6
2026-03-13T07:24:57Z,node-010,e39475be70daa5ad,1.0,1,60.9
2026-03-13T07:24:57Z,node-010,caa79c473fbaa0f9,1.0,1,60.9
2026-03-13T07:24:57Z,node-010,376a828c9dde5ba8,1.0,1,60.9
2026-03-13T07:24:57Z,node-010,b5af3415313dfa0f,1.0,1,60.9
2026-03-13T07:24:57Z,node-010,fda542884c98c382,1.0,1,60.9
2026-03-13T07:24:57Z,node-011,73e261d1321e0cc5,0.0,2,65.2
2026-03-13T07:24:57Z,node-011,076c5ab2fa410bcf,-4.0,31,82.6
2026-03-13T07:24:57Z,node-011,735e53d4e9895d11,-1.0,1,69.6
2026-03-13T07:24:57Z,node-011,70fb83bf442df8e9,1.0,1,60.9
2026-03-13T07:24:57Z,node-011,4806ad0a6313236c,-1.0,1,69.6
2026-03-13T07:24:57Z,node-011,8658df222ae9b455,1.0,1,60.9
2026-03-13T07:24:57Z,node-011,b5af3415313dfa0f,-1.0,1,69.6
2026-03-13T07:24:57Z,node-011,376a828c9dde5ba8,0.0,2,65.2
2026-03-13T07:24:57Z,node-011,02a511779a65722a,-1.0,1,69.6
2026-03-13T07:24:57Z,node-011,f190822dbc4c6465,-2.0,2,73.9
2026-03-13T07:24:57Z,node-011,c53f3d1b9d09afb5,1.0,1,60.9
2026-03-13T07:24:57Z,node-011,5ca421222954c3d8,-1.0,3,69.6
2026-03-13T07:24:57Z,node-011,644522e433d8ff8e,1.0,1,60.9
2026-03-13T07:24:57Z,node-011,1097efebe98c4ebe,-1.0,1,69.6
2026-03-13T07:24:57Z,node-011,e39475be70daa5ad,-2.0,2,73.9
2026-03-13T07:24:57Z,node-011,caa79c473fbaa0f9,1.0,1,60.9
2026-03-13T07:24:57Z,node-011,038e998c0d638b2d,-1.0,1,69.6
2026-03-13T07:24:57Z,node-011,378491cdd3b480b5,-1.0,1,69.6
2026-03-13T07:24:57Z,node-011,5b4f3b6e6dc619e9,1.0,1,60.9
2026-03-13T07:24:57Z,node-011,8dcc5a96235378bf,1.0,1,60.9
2026-03-13T07:24:57Z,node-011,d66d8bf50f6fc2f9,-1.0,1,69.6
2026-03-13T07:24:57Z,node-011,fda542884c98c382,2.0,2,56.5
2026-03-13T07:24:57Z,node-011,18bb3b4687df955f,1.0,1,60.9
2026-03-13T07:24:57Z,node-011,4a2108d30a9e33b5,-3.0,3,78.3
2026-03-13T07:24:57Z,node-011,341c61f520e02b22,-2.0,2,73.9
2026-03-13T07:24:57Z,node-011,9fcb52b5fed3eb1e,1.0,1,60.9
2026-03-13T07:24:57Z,node-011,1698944728fc72fc,-2.0,2,73.9
2026-03-13T07:24:57Z,node-011,0a199af7c36d7c3f,1.0,1,60.9
2026-03-13T07:24:57Z,node-012,de16fbf95094f45a,-1.0,1,69.6
2026-03-13T07:24:57Z,node-012,9e000657a3c77172,1.0,1,60.9
2026-03-13T07:24:57Z,node-012,8db4b5101216d407,0.0,2,65.2
2026-03-13T07:24:57Z,node-012,644522e433d8ff8e,1.0,1,60.9
2026-03-13T07:24:57Z,node-012,076c5ab2fa410bcf,-5.0,32,87.0
2026-03-13T07:24:57Z,node-012,4e08d311b0f0d7c1,1.0,1,60.9
2026-03-13T07:24:57Z,node-012,e39475be70daa5ad,1.0,1,60.9
2026-03-13T07:24:57Z,node-012,4806ad0a6313236c,-2.0,2,73.9
2026-03-13T07:24:57Z,node-012,64158b5444a6035c,-2.0,2,73.9
2026-03-13T07:24:57Z,node-012,70fb83bf442df8e9,1.0,1,60.9
2026-03-13T07:24:57Z,node-012,557c350edddcb9d4,1.0,1,60.9
2026-03-13T07:24:57Z,node-012,79c4bfde31ec8a4d,1.0,1,60.9
2026-03-13T07:24:57Z,node-012,bbd2e3dba149f9f3,0.0,2,65.2
2026-03-13T07:24:57Z,node-012,6256e5d94a25f063,-1.0,1,69.6
2026-03-13T07:24:57Z,node-012,cc4899d604982377,1.0,1,60.9
2026-03-13T07:24:57Z,node-012,a8e9ec576821074b,1.0,1,60.9
2026-03-13T07:24:57Z,node-012,8658df222ae9b455,0.0,2,65.2
2026-03-13T07:24:57Z,node-012,61926b2d34c73906,1.0,1,60.9
2026-03-13T07:24:57Z,node-012,b5a8fbf8cd2c4579,-1.0,3,69.6
2026-03-13T07:24:57Z,node-012,18bb3b4687df955f,-1.0,1,69.6
2026-03-13T07:24:57Z,node-012,f190822dbc4c6465,-2.0,2,73.9
2026-03-13T07:24:57Z,node-012,85a974d78ecb9574,1.0,1,60.9
2026-03-13T07:24:57Z,node-012,73e261d1321e0cc5,0.0,2,65.2
2026-03-13T07:24:57Z,node-012,1698944728fc72fc,-1.0,1,69.6
2026-03-13T07:24:57Z,node-012,e8e8d755fc82c249,1.0,1,60.9
2026-03-13T07:24:57Z,node-012,92add5d340660e1a,-1.0,1,69.6
2026-03-13T07:24:57Z,node-012,c1a9a2545f85900f,1.0,1,60.9
2026-03-13T07:24:57Z,node-012,0a199af7c36d7c3f,1.0,1,60.9
2026-03-13T07:24:57Z,node-012,8dcc5a96235378bf,1.0,1,60.9
2026-03-13T07:24:57Z,node-012,e816abd83e157018,-1.0,1,69.6
2026-03-13T07:24:57Z,node-012,3cf8460a6306aeff,-1.0,1,69.6
2026-03-13T07:24:57Z,node-012,9ed8d939dd32c22c,-1.0,1,69.6
2026-03-13T07:24:57Z,node-012,5b4f3b6e6dc619e9,-1.0,1,69.6
2026-03-13T07:24:57Z,node-012,46e3ccb8fd33a41f,-1.0,1,69.6
2026-03-13T07:24:57Z,node-013,f4c1c8782d4b90f7,-8.0,8,100.0
2026-03-13T07:25:16Z,node-001,0c8d0b01a638eb59,-1.0,1,69.6
2026-03-13T07:25:16Z,node-001,076c5ab2fa410bcf,-3.0,11,78.3
2026-03-13T07:25:16Z,node-001,d66d8bf50f6fc2f9,1.0,1,60.9
2026-03-13T07:25:16Z,node-001,557c350edddcb9d4,-1.0,1,69.6
2026-03-13T07:25:16Z,node-001,626519f0418eb222,2.0,2,56.5
2026-03-13T07:25:16Z,node-001,376a828c9dde5ba8,-1.0,1,69.6
2026-03-13T07:25:16Z,node-001,8dcc5a96235378bf,-1.0,1,69.6
2026-03-13T07:25:16Z,node-001,201f4c87ab2d3e4e,-1.0,1,69.6
2026-03-13T07:25:16Z,node-001,d06e989fdef9c055,-1.0,1,69.6
2026-03-13T07:25:16Z,node-001,85a974d78ecb9574,4.0,4,47.8
2026-03-13T07:25:16Z,node-001,48e20dbf01d284f8,-8.0,7,100.0
2026-03-13T07:25:16Z,node-002,bbd2e3dba149f9f3,1.0,1,60.9
2026-03-13T07:25:16Z,node-002,076c5ab2fa410bcf,-7.0,33,95.7
2026-03-13T07:25:16Z,node-002,a8e9ec576821074b,1.0,1,60.9
2026-03-13T07:25:16Z,node-002,4806ad0a6313236c,-2.0,2,73.9
2026-03-13T07:25:16Z,node-002,64158b5444a6035c,-1.0,3,69.6
2026-03-13T07:25:16Z,node-002,b5a8fbf8cd2c4579,2.0,2,56.5
2026-03-13T07:25:16Z,node-002,46e3ccb8fd33a41f,-2.0,2,73.9
2026-03-13T07:25:16Z,node-002,07f7f8404b1cc28a,1.0,1,60.9
2026-03-13T07:25:16Z,node-002,0f0c0520c5b0b60a,1.0,1,60.9
2026-03-13T07:25:16Z,node-002,626519f0418eb222,-1.0,1,69.6
2026-03-13T07:25:16Z,node-002,644522e433d8ff8e,-1.0,1,69.6
2026-03-13T07:25:16Z,node-002,8db4b5101216d407,-1.0,1,69.6
2026-03-13T07:25:16Z,node-002,62f9d4e416d294b6,2.0,2,56.5
2026-03-13T07:25:16Z,node-002,19e76ccb9f7fe020,-5.0,5,87.0
2026-03-13T07:25:16Z,node-002,0a199af7c36d7c3f,-1.0,1,69.6
2026-03-13T07:25:16Z,node-002,557c350edddcb9d4,1.0,1,60.9
2026-03-13T07:25:16Z,node-002,e39475be70daa5ad,-1.0,1,69.6
2026-03-13T07:25:16Z,node-002,b5af3415313dfa0f,1.0,3,60.9
2026-03-13T07:25:16Z,node-002,6aecef6e82bd1b2e,1.0,1,60.9
2026-03-13T07:25:16Z,node-002,c1a9a2545f85900f,-1.0,1,69.6
2026-03-13T07:25:16Z,node-002,162a314fac2ce041,-1.0,1,69.6
2026-03-13T07:25:16Z,node-002,02a511779a65722a,-1.0,1,69.6
2026-03-13T07:25:16Z,node-002,06d55dea6fe7789b,-1.0,1,69.6
2026-03-13T07:25:16Z,node-002,9fcb52b5fed3eb1e,-1.0,1,69.6
2026-03-13T07:25:16Z,node-002,de16fbf95094f45a,-1.0,1,69.6
2026-03-13T07:25:16Z,node-003,076c5ab2fa410bcf,-4.0,27,82.6
2026-03-13T07:25:16Z,node-003,bbd2e3dba149f9f3,-2.0,2,73.9
2026-03-13T07:25:16Z,node-003,e8e8d755fc82c249,-1.0,1,69.6
2026-03-13T07:25:16Z,node-003,557c350edddcb9d4,1.0,1,60.9
2026-03-13T07:25:16Z,node-003,61926b2d34c73906,0.0,2,65.2
2026-03-13T07:25:16Z,node-003,714b8e9c0dba83e2,-1.0,1,69.6
2026-03-13T07:25:16Z,node-003,c53f3d1b9d09afb5,1.0,1,60.9
2026-03-13T07:25:16Z,node-003,46e3ccb8fd33a41f,-1.0,1,69.6
2026-03-13T07:25:16Z,node-003,9eca3a7f27a9421f,0.0,2,65.2
2026-03-13T07:25:16Z,node-003,ca7a5f7bbab7b3e0,1.0,1,60.9
2026-03-13T07:25:16Z,node-003,28ca6e72239e128d,-2.0,2,73.9
2026-03-13T07:25:16Z,node-003,ec7139baf01eeb34,-2.0,2,73.9
2026-03-13T07:25:16Z,node-003,4806ad0a6313236c,-1.0,1,69.6
2026-03-13T07:25:16Z,node-003,226b8f11d0af2a61,-1.0,1,69.6
2026-03-13T07:25:16Z,node-003,1698944728fc72fc,-1.0,1,69.6
2026-03-13T07:25:16Z,node-003,84283568e01edbb0,1.0,1,60.9
2026-03-13T07:25:16Z,node-003,caa79c473fbaa0f9,1.0,1,60.9
2026-03-13T07:25:16Z,node-003,b08bd4dd08076dc9,-1.0,1,69.6
2026-03-13T07:25:16Z,node-003,c1a9a2545f85900f,-1.0,1,69.6
2026-03-13T07:25:16Z,node-003,62f9d4e416d294b6,1.0,3,60.9
2026-03-13T07:25:16Z,node-003,f56f28e4ea655111,-1.0,1,69.6
2026-03-13T07:25:16Z,node-003,3c3ea80dc47f6292,1.0,1,60.9
2026-03-13T07:25:16Z,node-003,06d55dea6fe7789b,0.0,2,65.2
2026-03-13T07:25:16Z,node-003,e39475be70daa5ad,-1.0,1,69.6
2026-03-13T07:25:16Z,node-003,6256e5d94a25f063,1.0,1,60.9
2026-03-13T07:25:16Z,node-003,d66d8bf50f6fc2f9,-1.0,1,69.6
2026-03-13T07:25:16Z,node-003,5b4f3b6e6dc619e9,-1.0,1,69.6
2026-03-13T07:25:16Z,node-003,376a828c9dde5ba8,0.0,2,65.2
2026-03-13T07:25:16Z,node-003,a8e9ec576821074b,-1.0,1,69.6
2026-03-13T07:25:16Z,node-003,0a199af7c36d7c3f,-1.0,1,69.6
2026-03-13T07:25:16Z,node-003,c7e2e6750e9e8e37,-2.0,2,73.9
2026-03-13T07:25:16Z,node-003,5149216a889566cc,-2.0,2,73.9
2026-03-13T07:25:16Z,node-003,3cf8460a6306aeff,-1.0,1,69.6
2026-03-13T07:25:16Z,node-004,2bf188a3f0169d57,-1.0,1,69.6
2026-03-13T07:25:16Z,node-004,076c5ab2fa410bcf,0.0,13,65.2
2026-03-13T07:25:16Z,node-004,48e20dbf01d284f8,1.0,1,60.9
2026-03-13T07:25:16Z,node-004,fefff8a8b3d62c74,-1.0,1,69.6
2026-03-13T07:25:16Z,node-004,d66d8bf50f6fc2f9,-1.0,1,69.6
2026-03-13T07:25:16Z,node-004,70fb83bf442df8e9,1.0,1,60.9
2026-03-13T07:25:16Z,node-004,28ca6e72239e128d,-1.0,1,69.6
2026-03-13T07:25:16Z,node-004,e8e8d755fc82c249,1.0,1,60.9
2026-03-13T07:25:16Z,node-004,376a828c9dde5ba8,1.0,1,60.9
2026-03-13T07:25:16Z,node-004,06d55dea6fe7789b,-2.0,2,73.9
2026-03-13T07:25:16Z,node-004,e816abd83e157018,-1.0,1,69.6
2026-03-13T07:25:16Z,node-004,9fcb52b5fed3eb1e,0.0,2,65.2
2026-03-13T07:25:16Z,node-004,42fa2b2b58c46dd2,-1.0,1,69.6
2026-03-13T07:25:16Z,node-004,e9b9786b50383f1a,1.0,1,60.9
2026-03-13T07:25:16Z,node-004,18bb3b4687df955f,-1.0,1,69.6
2026-03-13T07:25:16Z,node-004,d06e989fdef9c055,1.0,1,60.9
2026-03-13T07:25:16Z,node-004,0f0c0520c5b0b60a,1.0,1,60.9
2026-03-13T07:25:16Z,node-004,62f9d4e416d294b6,-1.0,1,69.6
2026-03-13T07:25:16Z,node-004,ca7a5f7bbab7b3e0,2.0,2,56.5
2026-03-13T07:25:16Z,node-004,85a974d78ecb9574,2.0,2,56.5
2026-03-13T07:25:16Z,node-004,b5af3415313dfa0f,1.0,1,60.9
2026-03-13T07:25:16Z,node-004,0c8d0b01a638eb59,-8.0,8,100.0
2026-03-13T07:25:16Z,node-005,4f7e16680a26fac8,-8.0,8,100.0
2026-03-13T07:25:16Z,node-005,c7e2e6750e9e8e37,1.0,1,60.9
2026-03-13T07:25:16Z,node-005,caa79c473fbaa0f9,2.0,2,56.5
2026-03-13T07:25:16Z,node-006,076c5ab2fa410bcf,-8.0,18,100.0
2026-03-13T07:25:16Z,node-006,8dcc5a96235378bf,2.0,2,56.5
2026-03-13T07:25:16Z,node-006,46e3ccb8fd33a41f,1.0,1,60.9
2026-03-13T07:25:16Z,node-006,f2706f28459e991f,1.0,1,60.9
2026-03-13T07:25:16Z,node-006,557c350edddcb9d4,-1.0,1,69.6
2026-03-13T07:25:16Z,node-006,64158b5444a6035c,1.0,1,60.9
2026-03-13T07:25:16Z,node-006,19e76ccb9f7fe020,-1.0,1,69.6
2026-03-13T07:25:16Z,node-006,e8e8d755fc82c249,1.0,1,60.9
2026-03-13T07:25:16Z,node-006,ca7a5f7bbab7b3e0,-1.0,1,69.6
2026-03-13T07:25:16Z,node-006,8aa5a02da0e50ec5,-1.0,1,69.6
2026-03-13T07:25:16Z,node-006,5b4f3b6e6dc619e9,0.0,2,65.2
2026-03-13T07:25:16Z,node-006,162a314fac2ce041,1.0,1,60.9
2026-03-13T07:25:16Z,node-006,70fb83bf442df8e9,-1.0,1,69.6
2026-03-13T07:25:16Z,node-006,b08bd4dd08076dc9,-1.0,1,69.6
2026-03-13T07:25:16Z,node-006,28ca6e72239e128d,2.0,2,56.5
2026-03-13T07:25:16Z,node-006,0f0c0520c5b0b60a,-1.0,1,69.6
2026-03-13T07:25:16Z,node-006,376a828c9dde5ba8,1.0,1,60.9
2026-03-13T07:25:16Z,node-006,b5a8fbf8cd2c4579,2.0,2,56.5
2026-03-13T07:25:16Z,node-006,c1a9a2545f85900f,1.0,1,60.9
2026-03-13T07:25:16Z,node-006,79c4bfde31ec8a4d,1.0,1,60.9
2026-03-13T07:25:16Z,node-006,85a974d78ecb9574,2.0,2,56.5
2026-03-13T07:25:16Z,node-006,db64d1b2cae875af,1.0,1,60.9
2026-03-13T07:25:16Z,node-006,6256e5d94a25f063,1.0,1,60.9
2026-03-13T07:25:16Z,node-006,714b8e9c0dba83e2,1.0,1,60.9
2026-03-13T07:25:16Z,node-006,bbd2e3dba149f9f3,-1.0,1,69.6
2026-03-13T07:25:16Z,node-007,076c5ab2fa410bcf,-4.0,10,82.6
2026-03-13T07:25:16Z,node-007,c1a9a2545f85900f,-1.0,1,69.6
2026-03-13T07:25:16Z,node-007,c53f3d1b9d09afb5,-1.0,1,69.6
2026-03-13T07:25:16Z,node-007,42fa2b2b58c46dd2,2.0,2,56.5
2026-03-13T07:25:16Z,node-007,b5a8fbf8cd2c4579,-1.0,1,69.6
2026-03-13T07:25:16Z,node-007,92add5d340660e1a,2.0,2,56.5
2026-03-13T07:25:16Z,node-007,f31bcc9aa3ebf1ea,-8.0,8,100.0
2026-03-13T07:25:16Z,node-008,076c5ab2fa410bcf,-1.0,22,69.6
2026-03-13T07:25:16Z,node-008,9e000657a3c77172,-1.0,1,69.6
2026-03-13T07:25:16Z,node-008,6aecef6e82bd1b2e,-1.0,1,69.6
2026-03-13T07:25:16Z,node-008,5149216a889566cc,1.0,1,60.9
2026-03-13T07:25:16Z,node-008,19e76ccb9f7fe020,1.0,3,60.9
2026-03-13T07:25:16Z,node-008,f2706f28459e991f,-1.0,1,69.6
2026-03-13T07:25:16Z,node-008,378491cdd3b480b5,-2.0,2,73.9
2026-03-13T07:25:16Z,node-008,bbd2e3dba149f9f3,-1.0,1,69.6
2026-03-13T07:25:16Z,node-008,735e53d4e9895d11,1.0,1,60.9
2026-03-13T07:25:16Z,node-008,73e261d1321e0cc5,-1.0,1,69.6
2026-03-13T07:25:16Z,node-008,e8e8d755fc82c249,1.0,1,60.9
2026-03-13T07:25:16Z,node-008,b5a8fbf8cd2c4579,0.0,2,65.2
2026-03-13T07:25:16Z,node-008,85a974d78ecb9574,-1.0,1,69.6
2026-03-13T07:25:16Z,node-008,46e3ccb8fd33a41f,1.0,1,60.9
2026-03-13T07:25:16Z,node-008,64158b5444a6035c,-8.0,8,100.0
2026-03-13T07:25:16Z,node-008,8dcc5a96235378bf,-2.0,2,73.9
2026-03-13T07:25:16Z,node-008,5b4f3b6e6dc619e9,1.0,1,60.9
2026-03-13T07:25:16Z,node-008,b4f49dd6f0d66687,-1.0,1,69.6
2026-03-13T07:25:16Z,node-008,9eca3a7f27a9421f,-1.0,1,69.6
2026-03-13T07:25:16Z,node-008,7b00a574285e3b50,-1.0,1,69.6
2026-03-13T07:25:16Z,node-009,0c8d0b01a638eb59,1.0,1,60.9
2026-03-13T07:25:16Z,node-009,fefff8a8b3d62c74,-6.0,6,91.3
2026-03-13T07:25:16Z,node-009,4806ad0a6313236c,2.0,2,56.5
2026-03-13T07:25:16Z,node-010,29d8c1daac531b24,-1.0,1,69.6
2026-03-13T07:25:16Z,node-010,076c5ab2fa410bcf,0.0,16,65.2
2026-03-13T07:25:16Z,node-010,79c4bfde31ec8a4d,-2.0,2,73.9
2026-03-13T07:25:16Z,node-010,9fcb52b5fed3eb1e,0.0,2,65.2
2026-03-13T07:25:16Z,node-010,f190822dbc4c6465,1.0,1,60.9
2026-03-13T07:25:16Z,node-010,626519f0418eb222,1.0,1,60.9
2026-03-13T07:25:16Z,node-010,73e261d1321e0cc5,2.0,2,56.5
2026-03-13T07:25:16Z,node-010,4e08d311b0f0d7c1,1.0,1,60.9
2026-03-13T07:25:16Z,node-010,226b8f11d0af2a61,1.0,1,60.9
2026-03-13T07:25:16Z,node-010,b08bd4dd08076dc9,-1.0,1,69.6
2026-03-13T07:25:16Z,node-010,db64d1b2cae875af,2.0,2,56.5
2026-03-13T07:25:16Z,node-010,d4c051cdb11067bc,1.0,1,60.9
2026-03-13T07:25:16Z,node-010,5b4f3b6e6dc619e9,-1.0,1,69.6
2026-03-13T07:25:16Z,node-010,70fb83bf442df8e9,-1.0,1,69.6
2026-03-13T07:25:16Z,node-010,bbd2e3dba149f9f3,-1.0,1,69.6
2026-03-13T07:25:16Z,node-010,2bf188a3f0169d57,1.0,1,60.9
2026-03-13T07:25:16Z,node-010,c53f3d1b9d09afb5,-1.0,1,69.6
2026-03-13T07:25:16Z,node-010,a8e9ec576821074b,-1.0,1,69.6
2026-03-13T07:25:16Z,node-010,4b94394e75b0f9ce,-1.0,1,69.6
2026-03-13T07:25:16Z,node-010,e39475be70daa5ad,1.0,1,60.9
2026-03-13T07:25:16Z,node-010,caa79c473fbaa0f9,1.0,1,60.9
2026-03-13T07:25:16Z,node-010,376a828c9dde5ba8,1.0,1,60.9
2026-03-13T07:25:16Z,node-010,b5af3415313dfa0f,1.0,1,60.9
2026-03-13T07:25:16Z,node-010,fda542884c98c382,1.0,1,60.9
2026-03-13T07:25:16Z,node-011,73e261d1321e0cc5,0.0,2,65.2
2026-03-13T07:25:16Z,node-011,076c5ab2fa410bcf,-4.0,31,82.6
2026-03-13T07:25:16Z,node-011,735e53d4e9895d11,-1.0,1,69.6
2026-03-13T07:25:16Z,node-011,70fb83bf442df8e9,1.0,1,60.9
2026-03-13T07:25:16Z,node-011,4806ad0a6313236c,-1.0,1,69.6
2026-03-13T07:25:16Z,node-011,8658df222ae9b455,1.0,1,60.9
2026-03-13T07:25:16Z,node-011,b5af3415313dfa0f,-1.0,1,69.6
2026-03-13T07:25:16Z,node-011,376a828c9dde5ba8,0.0,2,65.2
2026-03-13T07:25:16Z,node-011,02a511779a65722a,-1.0,1,69.6
2026-03-13T07:25:16Z,node-011,f190822dbc4c6465,-2.0,2,73.9
2026-03-13T07:25:16Z,node-011,c53f3d1b9d09afb5,1.0,1,60.9
2026-03-13T07:25:16Z,node-011,5ca421222954c3d8,-1.0,3,69.6
2026-03-13T07:25:16Z,node-011,644522e433d8ff8e,1.0,1,60.9
2026-03-13T07:25:16Z,node-011,1097efebe98c4ebe,-1.0,1,69.6
2026-03-13T07:25:16Z,node-011,e39475be70daa5ad,-2.0,2,73.9
2026-03-13T07:25:16Z,node-011,caa79c473fbaa0f9,1.0,1,60.9
2026-03-13T07:25:16Z,node-011,038e998c0d638b2d,-1.0,1,69.6
2026-03-13T07:25:16Z,node-011,378491cdd3b480b5,-1.0,1,69.6
2026-03-13T07:25:16Z,node-011,5b4f3b6e6dc619e9,1.0,1,60.9
2026-03-13T07:25:16Z,node-011,8dcc5a96235378bf,1.0,1,60.9
2026-03-13T07:25:16Z,node-011,d66d8bf50f6fc2f9,-1.0,1,69.6
2026-03-13T07:25:16Z,node-011,fda542884c98c382,2.0,2,56.5
2026-03-13T07:25:16Z,node-011,18bb3b4687df955f,1.0,1,60.9
2026-03-13T07:25:16Z,node-011,4a2108d30a9e33b5,-3.0,3,78.3
2026-03-13T07:25:16Z,node-011,341c61f520e02b22,-2.0,2,73.9
2026-03-13T07:25:16Z,node-011,9fcb52b5fed3eb1e,1.0,1,60.9
2026-03-13T07:25:16Z,node-011,1698944728fc72fc,-2.0,2,73.9
2026-03-13T07:25:16Z,node-011,0a199af7c36d7c3f,1.0,1,60.9
2026-03-13T07:25:16Z,node-012,de16fbf95094f45a,-1.0,1,69.6
2026-03-13T07:25:16Z,node-012,9e000657a3c77172,1.0,1,60.9
2026-03-13T07:25:16Z,node-012,8db4b5101216d407,0.0,2,65.2
